tag_id,scaffold_id,terminus,num_msa_hits,af2_rmsd,af2_mean_bfactor,af2_fix_rmsd,af2_fix_mean_bfactor,af3_rmsd,af3_mean_bfactor,af3_fix_rmsd,af3_fix_mean_bfactor,esm_rmsd,esm_mean_bfactor,esm_argmax_rmsd,esm_argmax_mean_bfactor,af3_rmsd_delta,af3_rmsd_ratio,af3_rmsd_abs_delta,af3_bfactor_delta,af3_bfactor_ratio,af3_bfactor_abs_delta,af3_rmsd_abs_delta_normalized,af3_bfactor_abs_delta_normalized,max_normalized_delta,combined_delta_score,msa_category
2m1j,GST,C,103,7.176835536956787,36.327666666666666,7.1881256103515625,38.80066666666667,9.216075897216797,39.437,9.375258445739746,39.01355555555555,5.419345378875732,0.6803333333333333,5.615346431732178,0.3836666666666666,-0.15918254852294922,0.9830209962270123,0.15918254852294922,0.4234444444444492,1.0108537773195643,0.4234444444444492,-0.48816620563132496,-0.5798328678568703,-0.48816620563132496,-1.0679990734881952,Medium
2m1j,MBP,N,103,12.332338333129885,34.297666666666665,6.371136665344238,40.098,11.888324737548828,33.747,12.281316757202148,31.17388888888889,6.553083419799805,0.4533333333333333,5.942102432250977,0.3936666666666666,-0.3929920196533203,0.9680008237371732,0.3929920196533203,2.5731111111111105,1.0825405877425909,2.5731111111111105,-0.39201349596379687,-0.3960053931441795,-0.39201349596379687,-0.7880188891079764,Medium
2m1j,MBP,C,103,5.9026780128479,49.25833333333334,6.127522468566895,46.94433333333334,6.426487445831299,48.51266666666667,6.568987846374512,45.62822222222222,5.477053165435791,0.6833333333333333,5.266977787017822,0.4393333333333334,-0.1425004005432129,0.9783070993772869,0.1425004005432129,2.8844444444444477,1.0632162355657075,2.8844444444444477,-0.49502663657781953,-0.36938190711818236,-0.36938190711818236,-0.8644085436960018,Medium
2l07,no_scaffold,,0,1.5146559476852417,93.77,,,0.9086619019508362,96.92962962962964,,,2.1779210567474365,0.9516666666666668,2.041548013687134,0.8983333333333332,,,,,,,,,,0.0,Shallow
2l07,GFP,N,0,1.369897961616516,61.68888888888888,1.3635518550872805,63.156111111111095,1.384895086288452,54.03055555555556,1.3295990228652954,52.93407407407408,3.252572059631348,0.3733333333333334,3.053415536880493,0.3677777777777776,0.055296063423156516,1.0415885259181321,0.055296063423156516,1.0964814814814758,1.0207140958005065,1.0964814814814758,-0.5308888848790383,-0.5222785033476617,-0.5222785033476617,-1.0531673882266999,Shallow
2l07,GFP,C,0,1.453540325164795,68.03222222222222,1.394524097442627,68.34111111111109,1.4236618280410769,48.89462962962963,1.5623173713684082,60.184629629629626,2.620139837265014,0.6177777777777778,2.2967662811279297,0.4822222222222222,-0.13865554332733132,0.9112500789734641,0.13865554332733132,-11.29,0.8124105760976256,11.29,-0.496607810504626,0.3494142091796975,0.3494142091796975,-0.14719360132492848,Shallow
2l07,SUMO,N,0,2.678694009780884,61.70277777777778,1.3204259872436523,80.20722222222221,1.4734487533569336,78.83111111111111,1.3760192394256592,73.41111111111113,2.159512758255005,0.9066666666666668,1.8299909830093384,0.641111111111111,0.09742951393127441,1.0708053427886233,0.09742951393127441,5.4199999999999875,1.0738307855304978,5.4199999999999875,-0.513561762010952,-0.1525553721027491,-0.1525553721027491,-0.6661171341137011,Shallow
2l07,SUMO,C,0,1.2902113199234009,73.455,1.4175121784210205,70.795,1.4258852005004885,71.96,1.4459741115570068,72.04537037037038,2.365679979324341,0.88,1.992816925048828,0.6055555555555555,-0.020088911056518333,0.9861070050314478,0.020088911056518333,-0.08537037037038431,0.9988150471025201,0.08537037037038431,-0.5453676101563484,-0.608743072525594,-0.5453676101563484,-1.1541106826819423,Shallow
2l07,GST,N,0,1.1949200630187988,73.05388888888889,1.2435303926467896,75.1561111111111,1.374664068222046,68.5675925925926,1.385877013206482,63.05500000000001,1.9371261596679688,0.7705555555555554,1.5414083003997805,0.6477777777777775,-0.011212944984436035,0.9919091341601136,0.011212944984436035,5.512592592592597,1.0874251461833733,5.512592592592597,-0.5490177967147529,-0.14463737126227752,-0.14463737126227752,-0.6936551679770304,Shallow
2l07,GST,C,0,1.170271396636963,46.428888888888885,1.2004518508911133,47.85611111111111,1.3242448568344116,54.04481481481481,1.20801043510437,54.13111111111111,2.069103956222534,0.7138888888888888,1.756859540939331,0.4505555555555556,0.11623442173004173,1.0962197166119672,0.11623442173004173,-0.08629629629629676,0.9984057911517987,0.08629629629629676,-0.5058283591203082,-0.6086638925171906,-0.5058283591203082,-1.1144922516374987,Shallow
2l07,MBP,N,0,1.2413772344589231,66.13055555555556,1.2419441938400269,64.07444444444445,1.4010781049728394,69.95703703703704,1.4316846132278442,71.70518518518517,1.9993966817855835,0.6900000000000001,2.36185884475708,0.4816666666666667,-0.030606508255004883,0.9786220317154907,0.030606508255004883,-1.7481481481481325,0.9756203384227601,1.7481481481481325,-0.5410423128750325,-0.4665516134324336,-0.4665516134324336,-1.007593926307466,Shallow
2l07,MBP,C,0,1.3815569877624512,54.12888888888888,1.392490029335022,52.87499999999999,1.2869185209274292,63.070370370370384,1.2419919967651367,64.48037037037037,1.7468974590301514,0.6694444444444445,3.5369577407836914,0.3838888888888888,0.04492652416229248,1.0361729578606844,0.04492652416229248,-1.4099999999999824,0.9781328799462371,1.4099999999999824,-0.535153294242421,-0.4954681525018308,-0.4954681525018308,-1.0306214467442518,Shallow
2lq2,no_scaffold,,8,4.562310695648193,76.62433333333334,,,0.8832903504371643,89.51033333333336,,,5.62684440612793,0.9393333333333332,8.910795211791992,0.6783333333333333,,,,,,,,,,0.0,Medium
2lq2,GFP,N,8,8.461787223815918,45.69833333333334,7.783717632293701,44.81700000000001,8.155863761901855,37.34933333333333,8.400670051574707,36.80733333333333,7.2750115394592285,0.6436666666666667,10.50477409362793,0.3113333333333333,-0.24480628967285156,0.9708587186295976,0.24480628967285156,0.5419999999999945,1.0147253264747966,0.5419999999999945,-0.4529539677196987,-0.5696946595807332,-0.4529539677196987,-1.0226486273004318,Medium
2lq2,GFP,C,8,5.925291538238525,42.44899999999999,6.762388706207275,34.278666666666666,4.609040260314941,43.39955555555555,5.678123474121094,43.93644444444444,5.39459228515625,0.5053333333333333,3.6350715160369873,0.2706666666666666,-1.0690832138061523,0.8117189211050692,1.0690832138061523,-0.536888888888889,0.9877803291623254,0.536888888888889,-0.11397514283009742,-0.5701317332271266,-0.11397514283009742,-0.6841068760572241,Medium
2lq2,SUMO,N,8,8.510438919067383,50.64233333333335,9.700430870056152,56.04566666666666,7.407521724700928,44.206,6.93017053604126,53.64488888888888,5.496769905090332,0.8483333333333329,4.641817569732666,0.4576666666666668,0.47735118865966797,1.06888015037684,0.47735118865966797,-9.438888888888876,0.8240486822810087,9.438888888888876,-0.35732130558311537,0.19111753637701723,0.19111753637701723,-0.16620376920609814,Medium
2lq2,SUMO,C,8,6.648813724517822,42.35566666666667,8.228397369384766,46.653333333333336,8.47278118133545,45.10477777777778,12.07492733001709,48.30377777777778,6.519359111785889,0.675,5.77537727355957,0.4136666666666667,-3.6021461486816406,0.7016838238250049,3.6021461486816406,-3.199000000000005,0.9337732958544764,3.199000000000005,0.9277314388970859,-0.342482874662937,0.9277314388970859,0.585248564234149,Medium
2lq2,GST,N,8,8.632436752319336,49.961000000000006,8.804715156555176,50.81,4.867645263671875,44.23544444444445,4.894516468048096,45.29988888888889,4.624831676483154,0.7113333333333333,4.377135276794434,0.4566666666666666,-0.026871204376220703,0.9945099368749418,0.026871204376220703,-1.0644444444444403,0.9765022725098664,1.0644444444444403,-0.5425784336644955,-0.5250181316384642,-0.5250181316384642,-1.0675965653029598,Medium
2lq2,GST,C,8,6.183403968811035,33.96666666666666,4.860534191131592,47.97933333333333,5.3048601150512695,43.39888888888888,5.208242416381836,42.57922222222222,3.591280460357666,0.7899999999999999,6.5041937828063965,0.3553333333333334,0.0966176986694336,1.0185509219704396,0.0966176986694336,0.8196666666666559,1.019250390774843,0.8196666666666559,-0.5138956160537248,-0.5459501586603317,-0.5138956160537248,-1.0598457747140566,Medium
2lq2,MBP,N,8,9.695573806762695,36.07333333333334,9.856372833251951,42.623666666666665,10.005135536193848,30.90966666666667,6.212905883789063,43.73755555555556,5.052030563354492,0.7883333333333333,4.027998447418213,0.4403333333333333,3.7922296524047843,1.610379381780047,3.7922296524047843,-12.82788888888889,0.7067076857417222,12.82788888888889,1.0059021128980836,0.48092586873923443,1.0059021128980836,1.486827981637318,Medium
2lq2,MBP,C,8,4.507896900177002,35.07266666666666,5.366053104400635,31.895333333333333,4.699198722839356,39.69166666666666,5.542816638946533,36.50311111111112,4.782078742980957,0.5996666666666668,5.012667179107666,0.3643333333333334,-0.8436179161071768,0.8477997792350723,0.8436179161071768,3.1885555555555456,1.087350241075342,3.1885555555555456,-0.20669636239807726,-0.3433760251577433,-0.20669636239807726,-0.5500723875558206,Medium
1fsd,no_scaffold,,0,2.8850700855255127,83.0717857142857,,,2.3619227409362797,90.88535714285716,,,3.0320332050323486,0.9417857142857144,4.727321147918701,0.7160714285714285,,,,,,,,,,0.0,Shallow
1fsd,GFP,N,0,2.7655282020568848,71.28142857142855,2.751540422439575,71.2982142857143,2.9917094707489014,64.18964285714284,2.8308184146881104,63.45797619047618,9.288840293884276,0.7657142857142857,5.316900253295898,0.3582142857142856,0.16089105606079102,1.0568355268660061,0.16089105606079102,0.731666666666662,1.0115299401366107,0.731666666666662,-0.4874635923947581,-0.553475426659114,-0.4874635923947581,-1.040939019053872,Shallow
1fsd,GFP,C,0,2.838423013687134,73.9175,2.795703887939453,67.2314285714286,2.669891595840454,61.48571428571428,3.049072027206421,59.90904761904761,9.026663780212402,0.3271428571428571,7.012277126312256,0.3364285714285714,-0.3791804313659668,0.8756407103595469,0.3791804313659668,1.576666666666668,1.0263176720266436,1.576666666666668,-0.3976934268589009,-0.4812157509889829,-0.3976934268589009,-0.8789091778478838,Shallow
1fsd,SUMO,N,0,2.9880285263061523,79.59464285714283,2.6042513847351074,79.16857142857145,2.7574121952056885,73.815,2.609070062637329,73.87166666666666,5.287910461425781,0.8364285714285716,2.563361167907715,0.5892857142857142,0.14834213256835938,1.0568563239035484,0.14834213256835938,-0.05666666666665776,0.999232903909934,0.05666666666665776,-0.4926242601443336,-0.6111976527861418,-0.4926242601443336,-1.1038219129304754,Shallow
1fsd,SUMO,C,0,2.555347681045532,68.07107142857143,2.7300450801849365,65.71285714285713,2.7198894023895264,74.74166666666665,2.720635175704956,74.7692857142857,9.648542404174805,0.802142857142857,2.9788122177124023,0.6421428571428571,-0.0007457733154296875,0.9997258826460492,0.0007457733154296875,-0.02761904761905498,0.999630609716875,0.02761904761905498,-0.5533223568066277,-0.6136816427640935,-0.5533223568066277,-1.167003999570721,Shallow
1fsd,GST,N,0,2.8503201007843018,76.06107142857145,2.855574131011963,76.42785714285714,2.819457054138184,70.63928571428572,2.8209822177886963,71.27892857142858,3.1245851516723637,0.6671428571428571,2.7102770805358887,0.6382142857142857,-0.0015251636505122512,0.999459350136667,0.0015251636505122512,-0.6396428571428601,0.991026199888767,0.6396428571428601,-0.5530018373159306,-0.5613447883515634,-0.5530018373159306,-1.114346625667494,Shallow
1fsd,GST,C,0,2.601504325866699,68.36714285714287,2.453889846801758,62.87785714285712,2.4106178283691406,69.78857142857144,2.6315479278564453,70.45107142857141,2.472865343093872,0.6660714285714285,3.7897210121154794,0.4467857142857142,-0.2209300994873047,0.916045572589185,0.2209300994873047,-0.6624999999999659,0.9905963105093205,0.6624999999999659,-0.4627729043597695,-0.5593901732869477,-0.4627729043597695,-1.0221630776467172,Shallow
1fsd,MBP,N,0,2.7589569091796875,61.42250000000001,2.685767412185669,63.04428571428572,2.849574565887451,67.36047619047618,2.9207775592803955,65.44821428571429,,,2.974548101425171,0.5207142857142858,-0.07120299339294434,0.9756219048017861,0.07120299339294434,1.9122619047618912,1.029217938573754,1.9122619047618912,-0.524347257580143,-0.4525175225141887,-0.4525175225141887,-0.9768647800943318,Shallow
1fsd,MBP,C,0,2.602466106414795,59.98749999999999,2.554898262023926,56.15107142857143,3.0140061378479004,71.2017857142857,2.992938280105591,72.12928571428571,7.537403106689453,0.7739285714285713,6.018857002258301,0.445,0.02106785774230957,1.0070391888407288,0.02106785774230957,-0.9275000000000091,0.9871411453639792,0.9275000000000091,-0.5449650243414803,-0.5367288548815184,-0.5367288548815184,-1.0816938792229989,Shallow
2ll2,no_scaffold,,9,7.484172821044922,60.95307692307689,,,2.986135005950928,81.89846153846153,,,9.666729927062988,0.7873076923076924,4.444397926330566,0.4334615384615385,,,,,,,,,,0.0,Medium
2ll2,GFP,N,9,8.5576171875,40.68384615384616,14.521060943603516,35.837307692307704,14.16405963897705,27.14923076923077,13.62491512298584,28.02782051282052,9.619263648986816,0.4326923076923079,6.136935234069824,0.3030769230769231,0.5391445159912109,1.0395704862103434,0.5391445159912109,-0.8785897435897496,0.9686529409881206,0.8785897435897496,-0.33190917906157097,-0.5409113865562502,-0.33190917906157097,-0.8728205656178212,Medium
2ll2,GFP,C,9,13.498488426208496,41.324230769230766,12.38654899597168,39.15692307692307,13.34408950805664,43.88525641025641,13.526092529296877,42.27064102564104,8.388266563415527,0.5153846153846153,7.352760314941406,0.2734615384615384,-0.18200302124023615,0.9865443016269462,0.18200302124023615,1.6146153846153695,1.0381970877526072,1.6146153846153695,-0.4787814263191236,-0.477970588798367,-0.477970588798367,-0.9567520151174906,Medium
2ll2,SUMO,N,9,14.078779220581056,46.20730769230771,10.503144264221191,48.59769230769232,15.039206504821776,46.36807692307691,15.237217903137209,47.09435897435897,6.89825963973999,0.7034615384615385,7.1752095222473145,0.4534615384615384,-0.19801139831543324,0.9870047537828632,0.19801139831543324,-0.7262820512820554,0.9845781518827449,0.7262820512820554,-0.4721980795209032,-0.553935888861836,-0.4721980795209032,-1.026133968382739,Medium
2ll2,SUMO,C,9,14.590575218200684,43.39230769230768,14.20608615875244,41.04576923076922,14.720083236694336,47.26102564102564,15.011472702026367,48.35064102564103,13.582679748535156,0.7011538461538463,5.716312408447266,0.4507692307692307,-0.29138946533203125,0.9805888821759176,0.29138946533203125,-1.0896153846153922,0.9774643032335899,1.0896153846153922,-0.4337969226996916,-0.5228656535638309,-0.4337969226996916,-0.9566625762635225,Medium
2ll2,GST,N,9,10.358407974243164,50.58615384615384,11.31161880493164,45.97307692307691,12.26002025604248,41.19551282051282,12.193318367004396,44.21076923076924,7.788268566131592,0.5292307692307692,6.855156421661377,0.3284615384615384,0.06670188903808416,1.0054703639346105,0.06670188903808416,-3.01525641025642,0.9317981464082308,3.01525641025642,-0.5261983091142136,-0.3581955991615607,-0.3581955991615607,-0.8843939082757744,Medium
2ll2,GST,C,9,9.9684419631958,32.52846153846153,8.983880043029785,36.62269230769229,7.6592183113098145,37.16205128205129,11.151202201843262,41.6024358974359,5.718015193939209,0.4807692307692306,7.884751796722412,0.3111538461538462,-3.4919838905334473,0.6868513522285308,3.4919838905334473,-4.440384615384616,0.8932662350269184,4.440384615384616,0.8824278865096111,-0.2363266028409467,0.8824278865096111,0.6461012836686644,Medium
2ll2,MBP,N,9,13.432612419128418,35.1426923076923,9.500866889953612,32.30653846153847,14.957891464233398,32.04602564102564,11.345728874206545,31.08128205128205,5.5129075050354,0.4742307692307693,5.834914207458496,0.3084615384615384,3.6121625900268537,1.3183720173534879,3.6121625900268537,0.9647435897435948,1.0310393756651297,0.9647435897435948,0.9318506389102926,-0.5335439913126866,0.9318506389102926,0.39830664759760603,Medium
2ll2,MBP,C,9,11.777409553527832,30.74730769230768,11.186627388000488,32.56307692307692,9.02886199951172,36.9928205128205,11.0841703414917,39.07666666666666,9.848371505737305,0.643076923076923,4.087519645690918,0.3303846153846154,-2.0553083419799787,0.8145726492233448,2.0553083419799787,-2.08384615384616,0.9466728784309607,2.08384615384616,0.2916038867860417,-0.43784459684681337,0.2916038867860417,-0.14624071006077166,Medium
1erc,no_scaffold,,8,5.419537544250488,77.67850000000001,,,1.197909951210022,97.89716666666666,,,8.798108100891113,0.9239999999999998,8.349225997924805,0.6757500000000001,,,,,,,,,,0.0,Medium
1erc,GFP,N,8,8.449557304382324,67.1375,3.7054290771484375,60.449,8.641945838928223,49.694,1.1755855083465576,86.26674999999999,8.873537063598633,0.84875,8.532431602478027,0.45875,7.466360330581665,7.351184390732225,7.466360330581665,-36.572749999999985,0.576050448173833,36.572749999999985,2.516865799148046,2.5114536352731807,2.516865799148046,5.028319434421227,Medium
1erc,GFP,C,8,8.452583312988281,59.54225,2.634289264678955,73.57674999999999,7.8281636238098145,50.76275,1.0950312614440918,81.39783333333334,8.430581092834473,0.6799999999999999,7.670343399047852,0.4327500000000001,6.733132362365723,7.148803782538852,6.733132362365723,-30.63508333333334,0.623637607061613,30.63508333333334,2.215330298438293,2.0036975789765212,2.215330298438293,4.219027877414814,Medium
1erc,SUMO,N,8,8.875243186950684,61.95374999999999,8.530344009399414,55.8575,8.299272537231445,60.58500000000001,1.196689486503601,88.43875,14.255197525024414,0.8550000000000001,7.711451530456543,0.53225,7.102583050727844,6.935192989352356,7.102583050727844,-27.85374999999999,0.685050387980382,27.85374999999999,2.3672646260034225,1.7658535025301412,2.3672646260034225,4.133118128533564,Medium
1erc,SUMO,C,8,8.652785301208496,76.58574999999999,1.89542555809021,80.2555,1.264595866203308,87.53875000000001,1.0526137351989746,88.55758333333333,8.401326179504395,0.813,8.66997241973877,0.6472499999999999,0.2119821310043335,1.2013864382686046,0.2119821310043335,-1.018833333333319,0.9884952446195556,1.018833333333319,-0.4664527014676359,-0.5289185388524807,-0.4664527014676359,-0.9953712403201167,Medium
1erc,GST,N,8,8.573891639709473,75.76974999999999,2.032853126525879,82.839,8.564274787902832,56.497166666666665,1.2247004508972168,84.02116666666666,8.744723320007324,0.66875,7.866177558898926,0.5225000000000001,7.339574337005615,6.992954711193774,7.339574337005615,-27.523999999999994,0.6724158793319938,27.523999999999994,2.464725837617448,1.737655126136975,2.464725837617448,4.202380963754423,Medium
1erc,GST,C,8,8.649697303771973,72.70675,1.9545756578445437,69.57549999999999,9.030597686767578,51.49341666666668,8.738378524780273,43.99366666666666,8.528605461120605,0.775,8.460519790649414,0.5235,0.2922191619873047,1.0334408907966885,0.2922191619873047,7.49975000000002,1.170473401474455,7.49975000000002,-0.43345571504364183,0.025293220175305855,0.025293220175305855,-0.408162494868336,Medium
1erc,MBP,N,8,8.627971649169922,62.318,1.9083446264266968,84.66200000000002,8.95140552520752,53.885666666666665,2.280654191970825,79.479,,,7.950277805328369,0.5105000000000001,6.670751333236694,3.924928889579779,6.670751333236694,-25.593333333333334,0.6779862185818476,25.593333333333334,2.18967648316038,1.5725553070121645,2.18967648316038,3.7622317901725446,Medium
1erc,MBP,C,8,8.266942024230957,57.39375,2.0642123222351074,75.165,8.820704460144043,56.27308333333334,1.1066981554031372,77.79141666666668,9.0838623046875,0.6285000000000001,8.363489151000977,0.5262499999999999,7.714006304740906,7.970289294401979,7.714006304740906,-21.518333333333338,0.7233842208384172,21.518333333333338,2.6187086857451773,1.2240840900230736,2.6187086857451773,3.8427927757682507,Medium
2lat,no_scaffold,,958,4.277655124664307,88.50891891891897,,,4.751982688903809,87.51315315315313,,,4.882535934448242,0.953243243243243,4.644833087921143,0.8997297297297298,,,,,,,,,,0.0,Deep
2lat,GFP,N,958,4.901136875152588,82.55702702702703,4.591423034667969,83.88135135135134,4.863454341888428,76.81567567567566,4.953266620635986,79.0016216216216,5.481706142425537,0.7308108108108109,5.816093921661377,0.542972972972973,-0.0898122787475586,0.9818680709870556,0.0898122787475586,-2.1859459459459316,0.9723303661231725,2.1859459459459316,-0.516694303218749,-0.4291135934585089,-0.4291135934585089,-0.9458078966772578,Deep
2lat,GFP,C,958,4.84254789352417,84.05351351351354,4.4335713386535645,83.10486486486488,5.040144920349121,65.73639639639642,5.04752254486084,64.95837837837838,5.19336462020874,0.6278378378378376,5.24220609664917,0.4024324324324325,-0.00737762451171875,0.9985383671997206,0.00737762451171875,0.7780180180180309,1.0119771773471025,0.7780180180180309,-0.5505950487144783,-0.5495117182383776,-0.5495117182383776,-1.100106766952856,Deep
2lat,SUMO,N,958,4.65836238861084,85.75108108108108,4.697551727294922,86.97945945945948,5.157850742340088,80.66837837837838,5.131565093994141,87.42621621621619,4.970399856567383,0.83,5.100459575653076,0.6535135135135136,0.026285648345947266,1.0051223453009903,0.026285648345947266,-6.757837837837812,0.9227023868775835,6.757837837837812,-0.5428192399872709,-0.038150959959092366,-0.038150959959092366,-0.5809701999463632,Deep
2lat,SUMO,C,958,4.746140480041504,86.82891891891892,4.8101911544799805,87.31675675675675,3.7224159240722656,85.27387387387388,4.265513896942139,83.87747747747744,4.806064605712891,0.7432432432432431,4.869435787200928,0.5862162162162163,-0.543097972869873,0.8726770124323803,0.543097972869873,1.3963963963964403,1.0166480494930406,1.3963963963964403,-0.3302833441901293,-0.4966314566253065,-0.3302833441901293,-0.8269148008154358,Deep
2lat,GST,N,958,4.702147960662842,84.202972972973,4.755530834197998,84.97837837837837,5.057675361633301,80.58882882882885,4.943512916564941,85.29711711711714,5.439223766326904,0.7581081081081078,5.678065776824951,0.6929729729729731,0.11416244506835938,1.0230933846022368,0.11416244506835938,-4.708288288288287,0.9448013198168986,4.708288288288287,-0.5066804468027509,-0.2134169785630106,-0.2134169785630106,-0.7200974253657615,Deep
2lat,GST,C,958,4.642628192901611,81.25081081081083,4.690359115600586,81.40810810810808,4.961745738983154,71.77693693693693,4.838236808776856,78.33954954954953,5.21782922744751,0.7094594594594592,4.51814079284668,0.4362162162162161,0.12350893020629794,1.025527673631486,0.12350893020629794,-6.562612612612597,0.9162286144055275,6.562612612612597,-0.5028367621669863,-0.05484552973116603,-0.05484552973116603,-0.5576822918981523,Deep
2lat,MBP,N,958,4.6040568351745605,74.90837837837837,4.609460353851318,79.75918918918919,4.752490997314453,79.52612612612614,4.702722072601318,82.68486486486485,5.280072212219238,0.6502702702702702,6.024441719055176,0.6448648648648647,0.049768924713134766,1.0105830036189243,0.049768924713134766,-3.1587387387387054,0.961797860540727,3.1587387387387054,-0.5331618867429386,-0.34592579262839485,-0.34592579262839485,-0.8790876793713335,Deep
2lat,MBP,C,958,4.153378009796143,72.12459459459461,4.790374279022217,76.65675675675676,3.511590003967285,71.60513513513514,4.755383014678955,77.72297297297297,4.634899139404297,0.5835135135135137,4.480235576629639,0.5632432432432434,-1.24379301071167,0.7384452510192513,1.24379301071167,-6.1178378378378255,0.9212866208815094,6.1178378378378255,-0.04212681138007637,-0.09288018176842087,-0.04212681138007637,-0.13500699314849723,Deep
2jpk,no_scaffold,,10,8.98601245880127,73.80514285714285,,,8.287498474121094,89.26142857142858,,,10.092230796813965,0.9394285714285716,9.798907279968262,0.7865714285714285,,,,,,,,,,0.0,Medium
2jpk,GFP,N,10,9.471196174621582,40.06828571428572,11.75763988494873,39.71257142857144,8.246641159057617,36.73609523809524,8.298736572265625,37.15857142857143,9.734649658203123,0.6308571428571427,8.955986022949219,0.2714285714285714,-0.05209541320800781,0.9937224886277134,0.05209541320800781,-0.4224761904761891,0.988630451219356,0.4224761904761891,-0.532205132631521,-0.5799156675228025,-0.532205132631521,-1.1121208001543237,Medium
2jpk,GFP,C,10,10.267070770263672,39.30228571428571,6.778584003448486,42.91428571428571,9.742670059204102,40.52247619047619,11.589312553405762,39.10419047619048,9.493803977966309,0.6488571428571428,9.000611305236816,0.374,-1.8466424942016602,0.8406598764428883,1.8466424942016602,1.4182857142857088,1.036269404813514,1.4182857142857088,0.20579133786765422,-0.4947596045409054,0.20579133786765422,-0.28896826667325115,Medium
2jpk,SUMO,N,10,6.872085571289063,52.05599999999999,7.305015087127685,58.86599999999999,7.099035739898682,44.13457142857143,10.219267845153809,45.77504761904762,9.824979782104492,0.8194285714285714,6.070485591888428,0.4731428571428572,-3.120232105255127,0.6946716582308969,3.120232105255127,-1.6404761904761926,0.9641622177189485,1.6404761904761926,0.7295472469639174,-0.47575911726692166,0.7295472469639174,0.2537881296969957,Medium
2jpk,SUMO,C,10,6.748215198516846,51.04628571428572,8.132413864135742,40.80771428571429,11.25393772125244,46.61980952380952,11.80638027191162,46.52323809523809,10.329301834106444,0.7188571428571428,6.978869915008545,0.496,-0.5524425506591797,0.9532081350984868,0.5524425506591797,0.09657142857142986,1.0020757675631635,0.09657142857142986,-0.32644044393978044,-0.6077852206524936,-0.32644044393978044,-0.9342256645922741,Medium
2jpk,GST,N,10,7.175891876220703,46.60742857142857,8.275981903076172,44.42828571428571,9.448368072509766,37.00704761904761,7.663606643676758,46.27923809523809,8.238136291503906,0.5682857142857143,8.259309768676758,0.3882857142857143,1.7847614288330078,1.2328879223342726,1.7847614288330078,-9.272190476190481,0.7996468641702953,9.272190476190481,0.1803431296169643,0.17686242012102718,0.1803431296169643,0.35720554973799146,Medium
2jpk,GST,C,10,10.82065486907959,40.06628571428571,8.493457794189453,37.75885714285714,4.2669525146484375,44.45380952380951,4.682751178741455,46.65390476190477,8.851486206054688,0.5745714285714285,6.605712890625,0.3557142857142857,-0.4157986640930176,0.9112063297361086,0.4157986640930176,-2.2000952380952583,0.9528422058277157,2.2000952380952583,-0.38263440344586375,-0.4279036251015003,-0.38263440344586375,-0.810538028547364,Medium
2jpk,MBP,N,10,8.743945121765137,34.73085714285715,8.990309715270996,36.53485714285714,4.275739669799805,40.97809523809524,4.351102352142334,43.32333333333333,,,8.792773246765137,0.4691428571428572,-0.0753626823425293,0.9826796346665062,0.0753626823425293,-2.345238095238088,0.9458666285626355,2.345238095238088,-0.522636611035574,-0.4154918194411726,-0.4154918194411726,-0.9381284304767465,Medium
2jpk,MBP,C,10,6.435513973236084,47.65742857142857,6.593863487243652,40.88285714285714,10.037230491638184,38.31219047619048,8.420936584472656,47.62552380952381,8.819774627685547,0.6162857142857143,4.764584064483643,0.392,1.6162939071655273,1.1919375464892834,1.6162939071655273,-9.313333333333333,0.8044465952630443,9.313333333333333,0.11106189553783251,0.18038072723734075,0.18038072723734075,0.29144262277517324,Medium
2mc7,no_scaffold,,21,3.5956785678863525,91.91966666666666,,,2.975896120071411,93.8917777777778,,,3.5935895442962646,0.9330000000000004,3.6290674209594727,0.9273333333333336,,,,,,,,,,0.0,Medium
2mc7,GFP,N,21,3.737187623977661,79.85733333333333,3.64843487739563,79.33833333333334,3.561579704284668,80.38888888888889,3.549280166625977,82.99844444444444,3.2106165885925293,0.815,3.7209956645965576,0.6816666666666666,0.012299537658690962,1.0034653611665667,0.012299537658690962,-2.609555555555559,0.9685589823637926,2.609555555555559,-0.548570942147958,-0.3928888680133701,-0.3928888680133701,-0.9414598101613281,Medium
2mc7,GFP,C,21,3.625735521316528,80.62366666666667,3.506138801574707,80.777,3.94917893409729,62.70411111111111,3.772664785385132,69.17933333333335,2.878131866455078,0.6480000000000001,3.313396453857422,0.3796666666666667,0.1765141487121582,1.046787657730937,0.1765141487121582,-6.475222222222236,0.906399470619035,6.475222222222236,-0.4810386914506121,-0.062318667324412866,-0.062318667324412866,-0.543357358775025,Medium
2mc7,SUMO,N,21,3.795751810073853,83.84133333333332,3.7338905334472656,86.46733333333333,3.5593526363372803,85.42055555555555,3.7027957439422607,84.25000000000001,3.636555194854736,0.8783333333333333,3.706212997436523,0.7393333333333335,-0.14344310760498047,0.9612608640809712,0.14344310760498047,1.1705555555555378,1.013893834487306,1.1705555555555378,-0.49463895408585956,-0.5159441026752866,-0.49463895408585956,-1.010583056761146,Medium
